Neighborhood,Date,Rent,permits_trailing6,employment_growth,median_income,renter_rate,covid,month,rent_lag1,rent_lag12,rent_yoy_growth
Hancock Park,2024-11-30,2239.5473082846106,252.0,0.5173281338448854,62655.0,0.831,0,11,2236.9636730018983,2248.8377687776547,-0.4131227526516401
Hancock Park,2024-12-31,2211.224283879958,262.0,-0.5756746186937889,62655.0,0.831,0,12,2239.5473082846106,2245.2481294670415,-1.5153712919542595
Hancock Park,2025-01-31,2279.718903246752,280.0,-2.0957565649731724,62655.0,0.831,0,1,2211.224283879958,2256.1767472786705,1.0434535324626903
Hancock Park,2025-02-28,2302.01382056712,292.0,0.6219365206910465,62655.0,0.831,0,2,2279.718903246752,2232.532425207902,3.1122233466664095
Hancock Park,2025-03-31,2332.1899342155957,289.0,0.0734683447262574,62655.0,0.831,0,3,2302.01382056712,2232.1385206715813,4.482312034734837
Hancock Park,2025-04-30,2303.924673013656,281.0,0.7261642567589099,62655.0,0.831,0,4,2332.1899342155957,2219.243695989322,3.8157583674731876
Hancock Park,2025-05-31,2321.8767890848485,286.0,0.1980574525058287,62655.0,0.831,0,5,2303.924673013656,2247.3678174357915,3.3153883877393264
Hancock Park,2025-06-30,2314.799594546382,274.0,-0.814383756602044,62655.0,0.831,0,6,2321.8767890848485,2243.674182389918,3.170041921180511
Hancock Park,2025-07-31,2308.885336510984,248.0,-0.787589879310624,62655.0,0.831,0,7,2314.799594546382,2261.497411595389,2.0954224697593116
Hancock Park,2025-08-31,2289.419590172309,235.0,0.4499509874817287,62655.0,0.831,0,8,2308.885336510984,2241.123520549539,2.154993652957038
Hancock Park,2025-09-30,2271.9841856316716,228.0,0.0159976963317376,62655.0,0.831,0,9,2289.419590172309,2255.890808390815,0.7133934488760207
Hancock Park,2025-10-31,2266.9239359575913,225.0,1.0332858810921497,62655.0,0.831,0,10,2271.9841856316716,2236.9636730018983,1.3393272012990565
Hancock Park,2025-11-30,2251.8482817169493,228.0,0.3467109950130442,62655.0,0.831,0,11,2266.9239359575913,2239.5473082846106,0.5492616024155517
Hancock Park,2025-12-31,2249.5618806706184,230.0,-0.0110437965417098,62655.0,0.831,0,12,2251.8482817169493,2211.224283879958,1.7337724205610971
Highland Park,2019-01-31,2145.528500032243,0.0,,64267.0,0.5506,0,1,,,
Highland Park,2019-02-28,2142.581787128842,0.0,0.8200448182910547,64267.0,0.5506,0,2,2145.528500032243,,
Highland Park,2019-03-31,2139.618500636479,0.0,0.1562323835907708,64267.0,0.5506,0,3,2142.581787128842,,
Highland Park,2019-04-30,2134.396426364182,0.0,-0.0675414897722825,64267.0,0.5506,0,4,2139.618500636479,,
Highland Park,2019-05-31,2144.5684978847253,0.0,0.1914968942100525,64267.0,0.5506,0,5,2134.396426364182,,
Highland Park,2019-06-30,2154.500390259003,0.0,0.1204606414930697,64267.0,0.5506,0,6,2144.5684978847253,,
Highland Park,2019-07-31,2164.7858687137978,0.0,-0.9737551334702332,64267.0,0.5506,0,7,2154.500390259003,,
Highland Park,2019-08-31,2175.682301544039,0.0,0.4260558246529156,64267.0,0.5506,0,8,2164.7858687137978,,
Highland Park,2019-09-30,2165.20731285284,0.0,0.6049167634533559,64267.0,0.5506,0,9,2175.682301544039,,
Highland Park,2019-10-31,2186.7772857444443,0.0,0.8626356887456499,64267.0,0.5506,0,10,2165.20731285284,,
Highland Park,2019-11-30,2197.6405021747323,0.0,0.902948891185118,64267.0,0.5506,0,11,2186.7772857444443,,
Highland Park,2019-12-31,2203.74931364131,0.0,0.004726419107337,64267.0,0.5506,0,12,2197.6405021747323,,
Highland Park,2020-01-31,2168.1918288663605,73.0,-1.435188102589957,73152.0,0.5389,0,1,2203.74931364131,2145.528500032243,1.0563051869866502
Highland Park,2020-02-29,2164.450520839452,172.0,0.7975705266522803,73152.0,0.5389,0,2,2168.1918288663605,2142.581787128842,1.0206720621813714
Highland Park,2020-03-31,2174.3508235781837,208.0,-1.2907522516808267,73152.0,0.5389,1,3,2164.450520839452,2139.618500636479,1.6232951309484767
Highland Park,2020-04-30,2205.7725620729634,241.0,-15.616064257028118,73152.0,0.5389,1,4,2174.3508235781837,2134.396426364182,3.3440899182147987
Highland Park,2020-05-31,2220.442453602676,276.0,0.8776104627919779,73152.0,0.5389,1,5,2205.7725620729634,2144.5684978847253,3.537959071616892
Highland Park,2020-06-30,2223.4443043425094,331.0,3.093036421966411,73152.0,0.5389,1,6,2220.442453602676,2154.500390259003,3.1999954325939273
Highland Park,2020-07-31,2232.5757761994223,315.0,-0.5711252265280353,73152.0,0.5389,1,7,2223.4443043425094,2164.7858687137978,3.131483278108327
Highland Park,2020-08-31,2221.8092125420885,265.0,0.5744058029714338,73152.0,0.5389,1,8,2232.5757761994223,2175.682301544039,2.120112433939192
Highland Park,2020-09-30,2240.434026092163,285.0,1.3985245931648072,73152.0,0.5389,1,9,2221.8092125420885,2165.20731285284,3.4743422855064043
Highland Park,2020-10-31,2224.346152561686,315.0,2.83790370624446,73152.0,0.5389,1,10,2240.434026092163,2186.7772857444443,1.7180015112719715
Highland Park,2020-11-30,2248.884478400763,324.0,1.1357851312209233,73152.0,0.5389,1,11,2224.346152561686,2197.6405021747323,2.3317724703071585
Highland Park,2020-12-31,2226.525162458357,318.0,-0.7984447684510121,73152.0,0.5389,1,12,2248.884478400763,2203.74931364131,1.0335045223185624
Highland Park,2021-01-31,2239.443078250582,304.0,-2.9640257558790517,81853.0,0.5472,1,1,2226.525162458357,2168.1918288663605,3.286205972903944
Highland Park,2021-02-28,2226.1699033107975,308.0,2.232319953838946,81853.0,0.5472,1,2,2239.443078250582,2164.450520839452,2.851503505259534
Highland Park,2021-03-31,2248.1101379520564,309.0,0.9489205587695616,81853.0,0.5472,1,3,2226.1699033107975,2174.3508235781837,3.3922453347474013
Highland Park,2021-04-30,2236.633095039936,329.0,1.450186951811849,81853.0,0.5472,1,4,2248.1101379520564,2205.7725620729634,1.3990804626733633
Highland Park,2021-05-31,2219.5744344144096,357.0,0.9334527418021654,81853.0,0.5472,1,5,2236.633095039936,2220.442453602676,-0.039092172231613986
Highland Park,2021-06-30,2265.7602131749936,373.0,0.0238883390778932,81853.0,0.5472,1,6,2219.5744344144096,2223.4443043425094,1.90316927434786
Highland Park,2021-07-31,2317.044183846372,392.0,0.4861821903787033,81853.0,0.5472,0,7,2265.7602131749936,2232.5757761994223,3.7834508708476156
Highland Park,2021-08-31,2366.7253467998967,387.0,1.0474492827434068,81853.0,0.5472,0,8,2317.044183846372,2221.8092125420885,6.522438265165076
Highland Park,2021-09-30,2356.7226062458944,384.0,-0.0151204596619658,81853.0,0.5472,0,9,2366.7253467998967,2240.434026092163,5.190448761241395
Highland Park,2021-10-31,2382.1359962353035,354.0,2.619595718582479,81853.0,0.5472,0,10,2356.7226062458944,2224.346152561686,7.093762969036899
Highland Park,2021-11-30,2412.313317120533,327.0,0.9758973015457252,81853.0,0.5472,0,11,2382.1359962353035,2248.884478400763,7.26710688296397
Highland Park,2021-12-31,2416.3695395843133,326.0,0.1962119737951573,81853.0,0.5472,0,12,2412.313317120533,2226.525162458357,8.52648693699669
Highland Park,2022-01-31,2415.628115303055,312.0,-2.264157050607707,89168.0,0.5496,0,1,2416.3695395843133,2239.443078250582,7.867359468234669
Highland Park,2022-02-28,2442.4215303357287,309.0,1.5731081304851902,89168.0,0.5496,0,2,2415.628115303055,2226.1699033107975,9.714066599468364
Highland Park,2022-03-31,2487.7599610602447,318.0,0.283664819041407,89168.0,0.5496,0,3,2442.4215303357287,2248.1101379520564,10.66005704357973
Highland Park,2022-04-30,2518.154670320333,322.0,0.6047403843027821,89168.0,0.5496,0,4,2487.7599610602447,2236.633095039936,12.586846537535035
Highland Park,2022-05-31,2525.0583057157887,350.0,0.252076398539236,89168.0,0.5496,0,5,2518.154670320333,2219.5744344144096,13.76317309142079
Highland Park,2022-06-30,2554.8509875317227,365.0,-0.1128267947519412,89168.0,0.5496,0,6,2525.0583057157887,2265.7602131749936,12.759107193943887
Highland Park,2022-07-31,2592.273848017195,381.0,-0.4437487897760328,89168.0,0.5496,0,7,2554.8509875317227,2317.044183846372,11.878481476081838
Highland Park,2022-08-31,2621.3562804386424,425.0,0.3338898163605996,89168.0,0.5496,0,8,2592.273848017195,2366.7253467998967,10.758786776126694
Highland Park,2022-09-30,2619.44563242793,434.0,0.4539359966398981,89168.0,0.5496,0,9,2621.3562804386424,2356.7226062458944,11.147812877330354
Highland Park,2022-10-31,2604.6382644266705,444.0,0.8603499292422434,89168.0,0.5496,0,10,2619.44563242793,2382.1359962353035,9.340451953331241
Highland Park,2022-11-30,2584.7728019309193,417.0,0.534128414037216,89168.0,0.5496,0,11,2604.6382644266705,2412.313317120533,7.149132891918164
Highland Park,2022-12-31,2618.169215132277,395.0,0.0301329019570584,89168.0,0.5496,0,12,2584.7728019309193,2416.3695395843133,8.35135819427184
Highland Park,2023-01-31,2635.039835904211,400.0,-2.199039208536135,94401.0,0.5354,0,1,2618.169215132277,2415.628115303055,9.08300906133599
Highland Park,2023-02-28,2670.5159630869725,368.0,0.5495574360470767,94401.0,0.5354,0,2,2635.039835904211,2442.4215303357287,9.338864316344718
Highland Park,2023-03-31,2642.58257107404,368.0,0.0225715437323525,94401.0,0.5354,0,3,2670.5159630869725,2487.7599610602447,6.223374137262527
Highland Park,2023-04-30,2675.705991196391,362.0,0.1144441399764772,94401.0,0.5354,0,4,2642.58257107404,2518.154670320333,6.256618099475841
Highland Park,2023-05-31,2693.5584638395917,381.0,0.4685235871840332,94401.0,0.5354,0,5,2675.705991196391,2525.0583057157887,6.673119497572855
Highland Park,2023-06-30,2736.236037958876,406.0,-0.3124949920674358,94401.0,0.5354,0,6,2693.5584638395917,2554.8509875317227,7.099633258939764
Highland Park,2023-07-31,2732.9666507323573,400.0,-0.8938044561617953,94401.0,0.5354,0,7,2736.236037958876,2592.273848017195,5.427389657260817
Highland Park,2023-08-31,2742.0672068500885,448.0,0.2789943227899494,94401.0,0.5354,0,8,2732.9666507323573,2621.3562804386424,4.604903473527333
Highland Park,2023-09-30,2728.5793070021955,441.0,0.53217301284334,94401.0,0.5354,0,9,2742.0672068500885,2619.44563242793,4.1662889744007
Highland Park,2023-10-31,2710.1239954831954,448.0,0.859197760293462,94401.0,0.5354,0,10,2728.5793070021955,2604.6382644266705,4.049918658464624
Highland Park,2023-11-30,2679.228899769549,445.0,0.5695142378559392,94401.0,0.5354,0,11,2710.1239954831954,2584.7728019309193,3.654328835713061
Highland Park,2023-12-31,2667.6796601136266,426.0,0.420354684178803,94401.0,0.5354,0,12,2679.228899769549,2618.169215132277,1.8910330430589983
Highland Park,2024-01-31,2686.698583995347,416.0,-1.123098551502988,94401.0,0.5354,0,1,2667.6796601136266,2635.039835904211,1.9604541603982728
Highland Park,2024-02-29,2696.9984042951437,378.0,0.2044859096427709,94401.0,0.5354,0,2,2686.698583995347,2670.5159630869725,0.9916600976823453
Highland Park,2024-03-31,2715.746870433226,381.0,0.1004400229577262,94401.0,0.5354,0,3,2696.9984042951437,2642.58257107404,2.768666537047859
Highland Park,2024-04-30,2695.189420839079,390.0,-0.0525586506760933,94401.0,0.5354,0,4,2715.746870433226,2675.705991196391,0.728160332517569
Highland Park,2024-05-31,2716.848408924238,386.0,0.1099531503967909,94401.0,0.5354,0,5,2695.189420839079,2693.5584638395917,0.8646534091354852
Highland Park,2024-06-30,2721.6955880118744,404.0,-0.6287506168123125,94401.0,0.5354,0,6,2716.848408924238,2736.236037958876,-0.5314033491733428
Highland Park,2024-07-31,2739.9523637674256,428.0,-0.2899340039725806,94401.0,0.5354,0,7,2721.6955880118744,2732.9666507323573,0.2556091576600972
Highland Park,2024-08-31,2761.769637735208,452.0,0.2811380468135116,94401.0,0.5354,0,8,2739.9523637674256,2742.0672068500885,0.718524726013281
Highland Park,2024-09-30,2756.605579701037,455.0,0.437345807567846,94401.0,0.5354,0,9,2761.769637735208,2728.5793070021955,1.0271379185101681
Highland Park,2024-10-31,2766.6996359264813,460.0,1.4371161974639168,94401.0,0.5354,0,10,2756.605579701037,2710.1239954831954,2.0875664928090787
Highland Park,2024-11-30,2769.9246854199782,478.0,0.5173281338448854,94401.0,0.5354,0,11,2766.6996359264813,2679.228899769549,3.385145093733133
Highland Park,2024-12-31,2754.7190903094324,450.0,-0.5756746186937889,94401.0,0.5354,0,12,2769.9246854199782,2667.6796601136266,3.262739207304177
Highland Park,2025-01-31,2800.4539063484667,439.0,-2.0957565649731724,94401.0,0.5354,0,1,2754.7190903094324,2686.698583995347,4.234018770499981
Highland Park,2025-02-28,2805.0167875536554,416.0,0.6219365206910465,94401.0,0.5354,0,2,2800.4539063484667,2696.9984042951437,4.005133376663683
Highland Park,2025-03-31,2840.1288674839284,436.0,0.0734683447262574,94401.0,0.5354,0,3,2805.0167875536554,2715.746870433226,4.580029103775063
Highland Park,2025-04-30,2831.475330759068,426.0,0.7261642567589099,94401.0,0.5354,0,4,2840.1288674839284,2695.189420839079,5.056635680825727
Highland Park,2025-05-31,2830.9014759788633,411.0,0.1980574525058287,94401.0,0.5354,0,5,2831.475330759068,2716.848408924238,4.197991565520787
Highland Park,2025-06-30,2862.9007453918407,429.0,-0.814383756602044,94401.0,0.5354,0,6,2830.9014759788633,2721.6955880118744,5.18813191313261
Highland Park,2025-07-31,2887.5842132246507,432.0,-0.787589879310624,94401.0,0.5354,0,7,2862.9007453918407,2739.9523637674256,5.388117377859514
Highland Park,2025-08-31,2895.2072008955956,424.0,0.4499509874817287,94401.0,0.5354,0,8,2887.5842132246507,2761.769637735208,4.831596427782192
Highland Park,2025-09-30,2929.1398839166354,390.0,0.0159976963317376,94401.0,0.5354,0,9,2895.2072008955956,2756.605579701037,6.258940542168889
Highland Park,2025-10-31,2896.1590346611483,379.0,1.0332858810921497,94401.0,0.5354,0,10,2929.1398839166354,2766.6996359264813,4.679199615801988
Highland Park,2025-11-30,2889.014801158036,385.0,0.3467109950130442,94401.0,0.5354,0,11,2896.1590346611483,2769.9246854199782,4.29939905459924
Highland Park,2025-12-31,2837.1176289709197,377.0,-0.0110437965417098,94401.0,0.5354,0,12,2889.014801158036,2754.7190903094324,2.991177537896661
Koreatown,2019-01-31,1940.2754559044083,0.0,,38583.73,0.9114,0,1,,,
Koreatown,2019-02-28,2238.2589190514223,0.0,0.8200448182910547,38583.73,0.9114,0,2,1940.2754559044083,,
Koreatown,2019-03-31,2231.5394443360983,0.0,0.1562323835907708,38583.73,0.9114,0,3,2238.2589190514223,,
Koreatown,2019-04-30,2251.031212508686,0.0,-0.0675414897722825,38583.73,0.9114,0,4,2231.5394443360983,,
Koreatown,2019-05-31,2249.561647137795,0.0,0.1914968942100525,38583.73,0.9114,0,5,2251.031212508686,,
Koreatown,2019-06-30,2246.8570765612785,0.0,0.1204606414930697,38583.73,0.9114,0,6,2249.561647137795,,
Koreatown,2019-07-31,2224.9137731567994,0.0,-0.9737551334702332,38583.73,0.9114,0,7,2246.8570765612785,,
Koreatown,2019-08-31,2243.943068406677,0.0,0.4260558246529156,38583.73,0.9114,0,8,2224.9137731567994,,
Koreatown,2019-09-30,2275.4017702777987,0.0,0.6049167634533559,38583.73,0.9114,0,9,2243.943068406677,,
Koreatown,2019-10-31,2300.927304863278,0.0,0.8626356887456499,38583.73,0.9114,0,10,2275.4017702777987,,
Koreatown,2019-11-30,2290.1114383159234,0.0,0.902948891185118,38583.73,0.9114,0,11,2300.927304863278,,
Koreatown,2019-12-31,2280.686517543563,0.0,0.004726419107337,38583.73,0.9114,0,12,2290.1114383159234,,
Koreatown,2020-01-31,2281.4076204889343,39.0,-1.435188102589957,40638.29,0.9088,0,1,2280.686517543563,1940.2754559044083,17.581635821163143
Koreatown,2020-02-29,2283.2870210313854,83.0,0.7975705266522803,40638.29,0.9088,0,2,2281.4076204889343,2238.2589190514223,2.011746791074831
Koreatown,2020-03-31,2280.0345174965955,119.0,-1.2907522516808267,40638.29,0.9088,1,3,2283.2870210313854,2231.5394443360983,2.1731667474479632
Koreatown,2020-04-30,2252.449919296962,139.0,-15.616064257028118,40638.29,0.9088,1,4,2280.0345174965955,2251.031212508686,0.06302474974102523
Koreatown,2020-05-31,2230.6651293164196,160.0,0.8776104627919779,40638.29,0.9088,1,5,2252.449919296962,2249.561647137795,-0.8400088899727653
Koreatown,2020-06-30,2229.56203320219,178.0,3.093036421966411,40638.29,0.9088,1,6,2230.6651293164196,2246.8570765612785,-0.7697438141262558
Koreatown,2020-07-31,2247.637831737122,173.0,-0.5711252265280353,40638.29,0.9088,1,7,2229.56203320219,2224.9137731567994,1.0213455844664265
Koreatown,2020-08-31,2238.039109362632,152.0,0.5744058029714338,40638.29,0.9088,1,8,2247.637831737122,2243.943068406677,-0.2631064543111128
Koreatown,2020-09-30,2213.4325529796292,156.0,1.3985245931648072,40638.29,0.9088,1,9,2238.039109362632,2275.4017702777987,-2.7234406735388905
Koreatown,2020-10-31,2183.3389054122167,172.0,2.83790370624446,40638.29,0.9088,1,10,2213.4325529796292,2300.927304863278,-5.11047868407336
Koreatown,2020-11-30,2179.134746544478,169.0,1.1357851312209233,40638.29,0.9088,1,11,2183.3389054122167,2290.1114383159234,-4.8459079289632445
Koreatown,2020-12-31,2168.6610677390127,185.0,-0.7984447684510121,40638.29,0.9088,1,12,2179.134746544478,2280.686517543563,-4.911917922205644
Koreatown,2021-01-31,2168.5438335207105,175.0,-2.9640257558790517,44066.61,0.9083,1,1,2168.6610677390127,2281.4076204889343,-4.947111860003151
Koreatown,2021-02-28,2164.344648276328,226.0,2.232319953838946,44066.61,0.9083,1,2,2168.5438335207105,2283.2870210313854,-5.2092606693542205
Koreatown,2021-03-31,2168.838291646591,224.0,0.9489205587695616,44066.61,0.9083,1,3,2164.344648276328,2280.0345174965955,-4.876953616127455
Koreatown,2021-04-30,2166.612230096464,219.0,1.450186951811849,44066.61,0.9083,1,4,2168.838291646591,2252.449919296962,-3.810858943638129
Koreatown,2021-05-31,2169.286539121182,243.0,0.9334527418021654,44066.61,0.9083,1,5,2166.612230096464,2230.6651293164196,-2.751582449044998
Koreatown,2021-06-30,2184.585860097053,244.0,0.0238883390778932,44066.61,0.9083,1,6,2169.286539121182,2229.56203320219,-2.017264935236651
Koreatown,2021-07-31,2224.882535844606,257.0,0.4861821903787033,44066.61,0.9083,0,7,2184.585860097053,2247.637831737122,-1.012409364676381
Koreatown,2021-08-31,2281.335955451435,218.0,1.0474492827434068,44066.61,0.9083,0,8,2224.882535844606,2238.039109362632,1.9345884487752762
Koreatown,2021-09-30,2330.7764454298035,214.0,-0.0151204596619658,44066.61,0.9083,0,9,2281.335955451435,2213.4325529796292,5.301444233853481
Koreatown,2021-10-31,2341.228073581555,224.0,2.619595718582479,44066.61,0.9083,0,10,2330.7764454298035,2183.3389054122167,7.231546498711272
Koreatown,2021-11-30,2362.5736526739197,209.0,0.9758973015457252,44066.61,0.9083,0,11,2341.228073581555,2179.134746544478,8.417969858005648
Koreatown,2021-12-31,2370.749756335355,202.0,0.1962119737951573,44066.61,0.9083,0,12,2362.5736526739197,2168.6610677390127,9.318592545539373
Koreatown,2022-01-31,2411.248313666638,193.0,-2.264157050607707,50126.66,0.9018,0,1,2370.749756335355,2168.5438335207105,11.192048617799344
Koreatown,2022-02-28,2458.198989711655,190.0,1.5731081304851902,50126.66,0.9018,0,2,2411.248313666638,2164.344648276328,13.57705861076013
Koreatown,2022-03-31,2500.0325082988497,187.0,0.283664819041407,50126.66,0.9018,0,3,2458.198989711655,2168.838291646591,15.270581395020223
Koreatown,2022-04-30,2528.961210593856,194.0,0.6047403843027821,50126.66,0.9018,0,4,2500.0325082988497,2166.612230096464,16.724219288712284
